Gene,Drug,Interaction Score,Interaction Type
GABRB2,METHOHEXITAL SODIUM,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,ETIFOXINE,0.03750272884977409,inhibitor (INHIBITORY)
GABRB2,CHLORMETHIAZOLE,0.03000218307981926,positive modulator (ACTIVATING)
GABRB2,ZOPICLONE,0.06000436615963853,positive modulator (ACTIVATING)
GABRB2,LORAZEPAM,0.07200523939156624,positive modulator (ACTIVATING)
GABRB2,EVT 201,0.03158124534717817,Unknown
GABRB2,CINOLAZEPAM,0.07059337195251593,Unknown
GABRB2,GANAXOLONE,0.03333575897757696,positive modulator (ACTIVATING)
GABRB2,REMIMAZOLAM,0.03158124534717817,Unknown
GABRB2,ACAMPROSATE CALCIUM,0.02400174646385541,positive modulator (ACTIVATING)
GABRB2,OXAZEPAM,0.06923580710727524,positive modulator (ACTIVATING)
GABRB2,BROMAZEPAM,0.05714701539013193,Unknown
GABRB2,CLONAZEPAM,0.07200523939156624,positive modulator (ACTIVATING)
GABRB2,SECOBARBITAL SODIUM,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,[3H]AZIETOMIDATE,0.07500545769954818,Unknown
GABRB2,MIDAZOLAM HYDROCHLORIDE,0.05000363846636545,positive modulator (ACTIVATING)
GABRB2,FLURAZEPAM,0.05714701539013193,Unknown
GABRB2,ZK-93423,0.1500109153990963,Unknown
GABRB2,CHLORDIAZEPOXIDE,0.0857205230851979,positive modulator (ACTIVATING)
GABRB2,ADIPIPLON,0.03158124534717817,Unknown
GABRB2,HALAZEPAM,0.0900065492394578,positive modulator (ACTIVATING)
GABRB2,DARIGABAT,0.03750272884977409,agonist (ACTIVATING)
GABRB2,FLUDIAZEPAM,0.07059337195251593,Unknown
GABRB2,ETAZOLATE,0.03750272884977409,Unknown
GABRB2,RESEQUINIL,0.03750272884977409,inverse agonist (INHIBITORY)
GABRB2,IMEPITOIN,0.03750272884977409,agonist (ACTIVATING)
GABRB2,QUAZEPAM,0.03000218307981926,positive modulator (ACTIVATING)
GABRB2,CLORAZEPATE,0.06000436615963853,Unknown
GABRB2,ESZOPICLONE,0.03333575897757696,positive modulator (ACTIVATING)
GABRB2,PADSEVONIL,0.03158124534717817,agonist (ACTIVATING)
GABRB2,BREXANOLONE,0.05714701539013193,positive modulator (ACTIVATING)
GABRB2,FOSPROPOFOL,0.3000218307981927,Unknown
GABRB2,PRIMIDONE,0.01714410461703958,positive modulator (ACTIVATING)
GABRB2,METHOXYFLURANE,0.02727471189074479,positive modulator (ACTIVATING)
GABRB2,BUTABARBITAL SODIUM,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,SEVOFLURANE,0.01621739625936176,positive modulator (ACTIVATING)
GABRB2,ADIPIPLON,0.03750272884977409,agonist (ACTIVATING)
GABRB2,THIOCOLCHICOSIDE,0.1500109153990963,Unknown
GABRB2,METHYPRYLON,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,FLUMAZENIL,0.02500181923318272,negative modulator (INHIBITORY)
GABRB2,ZURANOLONE,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,THIOPENTAL SODIUM,0.03529668597625796,positive modulator (ACTIVATING)
GABRB2,REMIMAZOLAM BESYLATE,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,ETHCHLORVYNOL,0.07500545769954818,positive modulator (ACTIVATING)
GABRB2,CLOBAZAM,0.08182413567223437,positive modulator (ACTIVATING)
GABRB2,THIAMYLAL SODIUM,0.03529668597625796,positive modulator (ACTIVATING)
GABRB2,GABOXADOL,0.05217770970403351,agonist (ACTIVATING)
GABRB2,ISOFLURANE,0.01935624714827049,positive modulator (ACTIVATING)
GABRB2,ISOPIMARIC ACID,0.6000436615963854,Unknown
GABRB2,TETRAZEPAM,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,CHLORDIAZEPOXIDE HYDROCHLORIDE,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,CIPEPOFOL,0.03750272884977409,agonist (ACTIVATING)
GABRB2,SANDARACOPIMARIC ACID,0.6000436615963854,Unknown
GABRB2,ESTAZOLAM,0.07826656455605029,positive modulator (ACTIVATING)
GABRB2,METHAQUALONE,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,ENFLURANE,0.01935624714827049,positive modulator (ACTIVATING)
GABRB2,DIAZEPAM,0.06207348223410883,positive modulator (ACTIVATING)
GABRB2,BUTALBITAL,0.03000218307981926,positive modulator (ACTIVATING)
GABRB2,METHARBITAL,0.03000218307981926,positive modulator (ACTIVATING)
GABRB2,CENOBAMATE,0.02143013077129948,positive modulator (ACTIVATING)
GABRB2,MEPROBAMATE,0.03333575897757696,agonist (ACTIVATING)
GABRB2,ABP-700,0.03750272884977409,agonist (ACTIVATING)
GABRB2,ALPRAZOLAM,0.05294502896438694,positive modulator (ACTIVATING)
GABRB2,CLORAZEPATE DIPOTASSIUM,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,LOREDIPLON,0.03750272884977409,positive modulator (ACTIVATING)
GABRB2,TALBUTAL,0.03000218307981926,positive modulator (ACTIVATING)
GABRB2,FLUNITRAZEPAM,0.02727471189074479,positive modulator (ACTIVATING)
GABRB2,ISONIPECOTIC ACID,0.1000072769327309,Unknown
SMAD4,GEMCITABINE,0.1134865186062729,Unknown
SMAD4,RECOMBINANT TRANSFORMING GROWTH FACTOR,0.9491599737979188,Unknown
SMAD4,CETUXIMAB,0.2821826949128947,Unknown
SMAD4,LYSINE,5.220379855888553,Unknown
SMAD4,FLUOROURACIL,0.0900065492394578,Unknown
PLCE1,HYDROCHLOROTHIAZIDE,2.269730372125458,Unknown
PSMA7,BORTEZOMIB,0.350949906278222,"other/unknown (None), inhibitor (INHIBITORY)"
PSMA7,CARFILZOMIB,0.4971790338941479,"other/unknown (None), inhibitor (INHIBITORY)"
PSMA7,IXAZOMIB,0.1775639406764813,inhibitor (INHIBITORY)
PSMA7,BORTEZOMIB D-MANNITOL,0.1962548818003215,inhibitor (INHIBITORY)
PSMA7,OPROZOMIB,0.1864421377103054,inhibitor (INHIBITORY)
PSMA7,IXAZOMIB CITRATE,0.191222705343903,inhibitor (INHIBITORY)
PSMA7,MARIZOMIB,0.3551278813529627,inhibitor (INHIBITORY)
CRH,ROSIGLITAZONE,0.5932249836236992,Unknown
CRH,ACIVICIN,1.631368704965172,inhibitor (INHIBITORY)
CRH,MEDICATION,3.262737409930345,Unknown
CRH,GGSTOP,6.525474819860691,inhibitor (INHIBITORY)
CRH,ANTIDEPRESSANT AGENT,0.2509798007638728,Unknown
CRH,IRX-2,6.525474819860691,Unknown
CRH,ANTISERUM,0.372884275420611,Unknown
CRH,NALOXONE HYDROCHLORIDE,0.7677029199836107,Unknown
OCRL,TENOFOVIR,7.457685508412219,Unknown
MAP2K4,MIRDAMETINIB,0.8286317231569132,inhibitor (INHIBITORY)
MAP2K4,REFAMETINIB,0.5273110965543993,inhibitor (INHIBITORY)
MAP2K4,BINIMETINIB,0.2900211031049196,inhibitor (INHIBITORY)
MAP2K4,DEHYDRATED ALCOHOL,0.1468461281543897,Unknown
MAP2K4,SELUMETINIB,0.1757703655181331,inhibitor (INHIBITORY)
MAP2K4,DABRAFENIB,0.2148304467443849,inhibitor (INHIBITORY)
MAP2K4,COBIMETINIB,0.3052853716893891,inhibitor (INHIBITORY)
MAP2K4,WX-554,0.8286317231569132,Unknown
MAP2K4,TRAMETINIB DIMETHYL SULFOXIDE,0.1234132353637955,inhibitor (INHIBITORY)
CYP2C18,ACENOCOUMAROL,3.480253237259035,Unknown
CYP2C18,CLOPIDOGREL,0.4971790338941479,Unknown
CYP2C18,CITALOPRAM,0.4971790338941479,Unknown
CYP2C18,CLOZAPINE,0.1793944967659296,Unknown
CYP2C18,SERTRALINE HYDROCHLORIDE,0.8700633093147588,Unknown
CYP2C18,WARFARIN,1.054622193108798,Unknown
ELAVL2,KINASE INHIBITOR 2 [PMID: 30199702],1.242947584735369,inhibitor (INHIBITORY)
ELAVL2,CLOZAPINE,0.1537667115136539,Unknown
ELAVL2,MW01,2.485895169470739,inhibitor (INHIBITORY)
ELAVL2,MW05,2.485895169470739,inhibitor (INHIBITORY)
ELAVL2,ML315,1.864421377103054,inhibitor (INHIBITORY)
ELAVL2,TOMIVOSERTIB,1.864421377103054,inhibitor (INHIBITORY)
ELAVL2,COMPOUND 17 [PMID: 23642479],1.491537101682443,inhibitor (INHIBITORY)
TBXA2R,FUROSEMIDE,0.4143158615784565,Unknown
TBXA2R,ALPROSTADIL,0.1621235980089612,Unknown
TBXA2R,IFETROBAN SODIUM,3.728842754206109,Unknown
TBXA2R,TERBOGREL,1.864421377103054,inhibitor (INHIBITORY)
TBXA2R,PICOTAMIDE,0.9322106885515273,inhibitor (INHIBITORY)
TBXA2R,LAROPIPRANT,0.4143158615784565,Unknown
TBXA2R,RAMATROBAN,1.065383644058888,inhibitor (INHIBITORY)
TBXA2R,DINOPROST,0.2330526721378818,Unknown
TBXA2R,TERUTROBAN,1.864421377103054,inhibitor (INHIBITORY)
TBXA2R,CYCLOSPORINE,0.08572052308519791,Unknown
TBXA2R,RIDOGREL,3.728842754206109,Unknown
TBXA2R,PAREGORIC,0.1621235980089612,Unknown
TBXA2R,VINBLASTINE,0.2193436914238887,Unknown
TBXA2R,SERATRODAST,1.864421377103054,inhibitor (INHIBITORY)
IDS,IDURSULFASE,26.10189927944276,Unknown
GALNT14,MITOXANTRONE,0.8898374754355489,Unknown
GALNT14,DOXORUBICIN HYDROCHLORIDE,0.1763641843205592,Unknown
GALNT14,FLUOROURACIL,0.3375245596479667,Unknown
GALNT14,CISPLATIN,0.2663459110147221,Unknown
ALDOA,1-METHYLCYCLOPROPANECARBOXYLIC ACID,1.864421377103054,agonist (ACTIVATING)
ALDOA,AMG7703,3.728842754206109,modulator (None)
ALDOA,ACETATE,1.864421377103054,agonist (ACTIVATING)
ALDOA,N-VALERIC ACID,1.864421377103054,agonist (ACTIVATING)
ALDOA,TUG-2304,3.728842754206109,inhibitor (INHIBITORY)
ALDOA,TRANS-2-METHYLCROTONIC ACID,3.728842754206109,agonist (ACTIVATING)
ALDOA,(S)-4-CMTB,3.728842754206109,agonist (ACTIVATING)
ALDOA,PROPIONIC ACID,1.864421377103054,agonist (ACTIVATING)
ALDOA,ISOBUTYRIC ACID,1.864421377103054,agonist (ACTIVATING)
ALDOA,CPTB,3.728842754206109,agonist (ACTIVATING)
ALDOA,TUG-1375,3.728842754206109,agonist (ACTIVATING)
ALDOA,BUTYRIC ACID,0.1285807846277968,agonist (ACTIVATING)
ALDOA,GLPG0974,1.864421377103054,inhibitor (INHIBITORY)
ALDOA,CATPB,3.728842754206109,inhibitor (INHIBITORY)
PARD3B,OXALIPLATIN,1.37378417260225,Unknown
PARD3B,FLUOROURACIL,0.450032746197289,Unknown
CEP43,BRIVANIB,7.457685508412219,Unknown
UCP2,HEPARIN,0.5437895683217243,Unknown
UCP2,ROSIGLITAZONE MALEATE,17.40126618629517,Unknown
UCP2,SODIUM CHLORIDE,0.621473792367685,Unknown
UCP2,LIOTHYRONINE,0.790966644831599,Unknown
UCP2,ANTIOXIDANT,0.8286317231569131,Unknown
UCP2,SOYBEAN SEED OIL,3.480253237259035,Unknown
NTRK2,CYCLOSPORINE,0.02449157802434226,Unknown
NTRK2,CLOZAPINE,0.02196667307337914,Unknown
NTRK2,DIETHYLDITHIOCARBAMATE,0.3043953268739681,Unknown
NTRK2,CENEGERMIN,0.2663459110147221,agonist (ACTIVATING)
NTRK2,LINIFANIB,0.0133172955507361,Unknown
NTRK2,DORAMAPIMOD,0.04632102800256037,Unknown
NTRK2,AZD-6918,0.3551278813529628,inhibitor (INHIBITORY)
NTRK2,ENTRECTINIB,0.1121456467430408,inhibitor (INHIBITORY)
NTRK2,TAMATINIB,0.01315288449455417,Unknown
NTRK2,PD-0166285,0.02048814700113247,Unknown
NTRK2,SORAFENIB,0.009264205600512073,Unknown
NTRK2,LITHIUM,0.05073255447899468,Unknown
NTRK2,REPOTRECTINIB,0.07609883171849204,inhibitor (INHIBITORY)
NTRK2,CRIZOTINIB,0.04261534576235553,Unknown
NTRK2,DOXORUBICIN HYDROCHLORIDE,0.01439707627106606,Unknown
NTRK2,UTATRECTINIB,0.2663459110147221,inhibitor (INHIBITORY)
NTRK2,GW-2580,0.133172955507361,Unknown
NTRK2,CHEMBL:CHEMBL546797,0.03329323887684026,Unknown
NTRK2,CORTICOTROPIN,0.2663459110147221,Unknown
NTRK2,CISPLATIN,0.01449501556542705,Unknown
NTRK2,ZM447439,0.05607282337152044,Unknown
NTRK2,PLX-7486,0.2663459110147221,inhibitor (INHIBITORY)
NTRK2,METHADONE HYDROCHLORIDE,0.06266962612111109,Unknown
NTRK2,AST-487,0.02598496692826557,Unknown
NTRK2,SB202190,0.0295939901127469,Unknown
NTRK2,BMS-754807,0.2367519209019752,Unknown
NTRK2,PILOCARPINE HYDROCHLORIDE,0.1121456467430408,Unknown
NTRK2,HESPERADIN,0.02663459110147221,inhibitor (INHIBITORY)
NTRK2,LESTAURTINIB,0.1775639406764814,inhibitor (INHIBITORY)
NTRK2,TALETRECTINIB,0.1065383644058888,inhibitor (INHIBITORY)
NTRK2,CEP-2563 DIHYDROCHLORIDE,0.06266962612111109,inhibitor (INHIBITORY)
NTRK2,GAMBOGIC AMIDE,0.3551278813529628,Unknown
NTRK2,LAUROGUADINE,0.03804941585924602,Unknown
NTRK2,PF-562271,0.009864663370915634,Unknown
NTRK2,CENISERTIB,0.009028674949651597,Unknown
NTRK2,JNJ-7706621,0.01937061171016161,Unknown
NTRK2,ALTIRATINIB,0.1065383644058888,inhibitor (INHIBITORY)
NTRK2,ALISERTIB,0.02219549258456017,Unknown
NTRK2,TOZASERTIB,0.01459429649395737,Unknown
NTRK2,DOVITINIB,0.01054835291147414,Unknown
NTRK2,RG-1530,0.01133386855381796,Unknown
NTRK2,SP-600125,0.0119706027422347,Unknown
NTRK2,MK-2461,0.04439098516912035,Unknown
NTRK2,LAROTRECTINIB SULFATE,0.3551278813529628,inhibitor (INHIBITORY)
NTRK2,GW441756X,0.01639051760090597,Unknown
NTRK2,LAROTRECTINIB,1.33172955507361,inhibitor (INHIBITORY)
NTRK2,ILORASERTIB,0.009184341759128347,Unknown
NTRK2,SELITRECTINIB,0.3551278813529628,inhibitor (INHIBITORY)
NTRK2,SNS-314,0.02536627723949734,Unknown
CFL1,CLOFIBRATE,0.8156843524825864,Unknown
CFL1,FENOFIBRATE MICRONIZED,0.5019596015277455,Unknown
CFL1,SERTRALINE HYDROCHLORIDE,0.6525474819860692,Unknown
CFL1,MG-132,1.864421377103054,Unknown
CFL1,ROTENONE,0.9322106885515274,Unknown
CFL1,PATULIN,1.450105515524598,Unknown
CFL1,CINNARIZINE,1.186449967247398,Unknown
CFL1,CLOTRIMAZOLE,0.3527283686411184,Unknown
FOSB,ODANACATIB,17.40126618629517,inhibitor (INHIBITORY)
GTF2E1,DEFERIPRONE,2.088151942355421,Unknown
GTF2E1,DEFEROXAMINE,0.6141623359868886,Unknown
GTF2E1,DEFERITAZOLE,10.4407597117771,Unknown
GTF2E1,DEFERASIROX,1.305094963972138,Unknown
GTF2E1,ETIDRONATE DISODIUM,3.480253237259035,Unknown
SNAP91,HALOFANTRINE,8.700633093147589,Unknown
SNAP91,TRIFLUOPERAZINE,0.5800422062098393,Unknown
SNAP91,APRINDINE,5.800422062098392,Unknown
TUBB4B,SOFITUZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,CHEMBL:CHEMBL2036124,0.0776842240459606,Unknown
TUBB4B,VORINOSTAT,0.02219549258456018,Unknown
TUBB4B,DOLASTATIN-10,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,CHEMBL:CHEMBL1935538,0.07311456380796293,Unknown
TUBB4B,ABT-751,0.1096718457119443,inhibitor (INHIBITORY)
TUBB4B,SAGOPILONE,0.04143158615784566,modulator (None)
TUBB4B,VINCRISTINE SULFATE,0.03270914696672026,inhibitor (INHIBITORY)
TUBB4B,ASG-5ME,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,VANDORTUZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,LORVOTUZUMAB MERTANSINE,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,CABAZITAXEL,0.02824880874398568,inhibitor (INHIBITORY)
TUBB4B,TISOTUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,INDUSATUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,AZINTUXIZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,DOCETAXEL ANHYDROUS,0.00748763605262271,inhibitor (INHIBITORY)
TUBB4B,AGS-16C3F,0.0388421120229803,negative modulator (INHIBITORY)
TUBB4B,ZAMPANOLIDE,0.0776842240459606,Unknown
TUBB4B,PODOFILOX,0.1035789653946141,Unknown
TUBB4B,CHEMBL:CHEMBL2036119,0.0776842240459606,Unknown
TUBB4B,PLOCABULIN,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,FOSBRETABULIN DISODIUM,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,ENAPOTAMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,SOBLIDOTIN,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,VINFLUNINE DITARTRATE,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,CHEMBL:CHEMBL1795737,0.0776842240459606,Unknown
TUBB4B,OMBRABULIN,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,TELISOTUZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,PACLITAXEL DOCOSAHEXAENOIC ACID,0.04143158615784566,modulator (None)
TUBB4B,BIVATUZUMAB MERTANSINE,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,VINORELBINE TARTRATE,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,RG-7841,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,COLCHICINE,0.1075627717559454,inhibitor (INHIBITORY)
TUBB4B,RG-7636,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,NOCODAZOLE,0.1553684480919212,Unknown
TUBB4B,IXABEPILONE,0.02824880874398568,inhibitor (INHIBITORY)
TUBB4B,ENFORTUMAB VEDOTIN,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,LARGAZOLE,0.04286026154259895,Unknown
TUBB4B,BMS-275183,0.0388421120229803,modulator (None)
TUBB4B,MIRVETUXIMAB SORAVTANSINE,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,ERIBULIN MESYLATE,0.02589474134865354,inhibitor (INHIBITORY)
TUBB4B,CHEMBL:CHEMBL453818,0.0776842240459606,Unknown
TUBB4B,BELANTAMAB MAFODOTIN,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,VERUBULIN,0.04143158615784566,negative modulator (INHIBITORY)
TUBB4B,ANG1005,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,RG-7600,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,INDIBULIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,TUSAMITAMAB RAVTANSINE,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,COMBRETASTATIN A4,0.2762105743856377,Unknown
TUBB4B,BRENTUXIMAB VEDOTIN,0.03452632179820471,inhibitor (INHIBITORY)
TUBB4B,MAYTANSINOL,0.0776842240459606,Unknown
TUBB4B,VINORELBINE,0.04780567633597576,Unknown
TUBB4B,ADO-TRASTUZUMAB EMTANSINE,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,CURCUMIN,0.01883253916265712,Unknown
TUBB4B,PF-06263507,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,T-900607,0.04143158615784566,negative modulator (INHIBITORY)
TUBB4B,PLINABULIN,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,VINCRISTINE,0.03069006382062641,Unknown
TUBB4B,VINFLUNINE,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,PRALUZATAMAB RAVTANSINE,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,VINBLASTINE,0.05483592285597219,Unknown
TUBB4B,LAROTAXEL,0.04143158615784566,modulator (None)
TUBB4B,CROLIBULIN,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,DAVUNETIDE,0.04143158615784566,modulator (None)
TUBB4B,PACLITAXEL POLIGLUMEX,0.04143158615784566,modulator (None)
TUBB4B,MEBENDAZOLE,0.1242947584735369,Unknown
TUBB4B,MILATAXEL,0.03655728190398146,inhibitor (INHIBITORY)
TUBB4B,APRUTUMAB IXADOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,CYCLOSTREPTIN,0.0776842240459606,Unknown
TUBB4B,CANTUZUMAB MERTANSINE,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,FOSBRETABULIN TROMETHAMINE,0.04143158615784566,negative modulator (INHIBITORY)
TUBB4B,GLEMBATUMUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,PATUPILONE,0.04143158615784566,modulator (None)
TUBB4B,POLATUZUMAB VEDOTIN,0.03270914696672026,inhibitor (INHIBITORY)
TUBB4B,MAYTANSINE,0.0776842240459606,Unknown
TUBB4B,KOS-1584,0.04143158615784566,modulator (None)
TUBB4B,ANVATABART OPADOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,PINATUZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,PACLITAXEL,0.07344690273436277,inhibitor (INHIBITORY)
TUBB4B,VINBLASTINE SULFATE,0.03107368961838424,inhibitor (INHIBITORY)
TUBB4B,EPOTHILONE D,0.0388421120229803,modulator (None)
TUBB4B,LEXIBULIN,0.04143158615784566,inhibitor (INHIBITORY)
TUBB4B,LIFASTUZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
TUBB4B,LADIRATUZUMAB VEDOTIN,0.0388421120229803,inhibitor (INHIBITORY)
ATP10A,CLOPIDOGREL,1.491537101682444,Unknown
ATP10A,DULOXETINE HYDROCHLORIDE,2.007838406110982,Unknown
GSTP1,DOCETAXEL ANHYDROUS,0.02096538094734358,Unknown
GSTP1,TOPOISOMERASE INHIBITOR,0.5800422062098393,Unknown
GSTP1,DIMETHYL FUMARATE,0.5800422062098393,Unknown
GSTP1,CARBOPLATIN,0.05058507612295109,Unknown
GSTP1,MELPHALAN,0.1305094963972138,Unknown
GSTP1,CYTARABINE,0.02175158273286897,Unknown
GSTP1,DAUNORUBICIN LIPOSOMAL,0.02868340580158545,Unknown
GSTP1,MISONIDAZOLE,0.5800422062098393,Unknown
GSTP1,SEVOFLURANE,0.04703044915214913,Unknown
GSTP1,EZATIOSTAT HYDROCHLORIDE,0.8700633093147588,inhibitor (INHIBITORY)
GSTP1,CISPLATIN,0.01775639406764814,Unknown
GSTP1,DEXAMETHASONE,0.02047207786622962,Unknown
GSTP1,VERAPAMIL,0.03866948041398928,Unknown
GSTP1,ASPIRIN,0.01955198447898334,Unknown
GSTP1,TEMOZOLOMIDE,0.08286317231569132,Unknown
GSTP1,OLANZAPINE,0.02289640287670418,Unknown
GSTP1,BUTYRIC ACID,0.06000436615963853,Unknown
GSTP1,PHENETHYL ISOTHIOCYANATE,0.4350316546573794,Unknown
GSTP1,OXALIPLATIN,0.04579280575340836,Unknown
GSTP1,DEHYDRATED ALCOHOL,0.02202691922315845,Unknown
GSTP1,LYCOPENE,0.2175158273286897,Unknown
GSTP1,ADRIAMYCIN,0.09158561150681672,Unknown
GSTP1,EXATECAN MESYLATE,0.8700633093147588,Unknown
GSTP1,CANFOSFAMIDE HYDROCHLORIDE,0.8700633093147588,Unknown
GSTP1,MIFEPRISTONE,0.06214737923676849,Unknown
GSTP1,DIETHYLDITHIOCARBAMATE,0.2485895169470739,Unknown
GSTP1,RESVERATROL,0.03551278813529628,Unknown
GSTP1,NILOTINIB,0.1087579136643448,Unknown
GSTP1,"BENZO(A)PYRENE-7,8-DIOL 9,10-EPOXIDE",0.4350316546573794,Unknown
GSTP1,CANFOSFAMIDE,1.740126618629517,Unknown
GSTP1,PYRIMETHAMINE,0.1581933289663198,Unknown
GSTP1,PREDNISONE,0.05800422062098392,Unknown
GSTP1,SELENOMETHIONINE,0.8700633093147588,Unknown
GSTP1,ACELLULAR DERMAL MATRIX,0.4350316546573794,Unknown
GSTP1,SULFORAPHANE,0.2485895169470739,Unknown
GSTP1,PERFOSFAMIDE,0.2900211031049196,Unknown
GSTP1,MECHLORETHAMINE,0.1581933289663198,Unknown
GSTP1,BUSULFAN,0.1373784172602251,Unknown
GSTP1,THIOTEPA,0.1740126618629517,Unknown
GSTP1,ETHACRYNIC ACID,0.1087579136643448,Unknown
GSTP1,IRINOTECAN HYDROCHLORIDE,0.02762105743856377,Unknown
GSTP1,DECITABINE,0.1087579136643448,Unknown
GSTP1,VITAMIN E,0.1087579136643448,Unknown
GSTP1,HYDROQUINONE,0.102360389331148,Unknown
GSTP1,IFOSFAMIDE,0.1242947584735369,Unknown
GSTP1,AZACITIDINE,0.04350316546573794,Unknown
GSTP1,EZATIOSTAT,1.740126618629517,Unknown
GSTP1,THERAPEUTIC ANDROGEN,0.102360389331148,Unknown
GSTP1,MERCAPTOPURINE,0.03866948041398928,Unknown
GSTP1,ALPHA-TOCOPHEROL,0.1581933289663198,Unknown
GSTP1,OMEPRAZOLE,0.04703044915214913,Unknown
GSTP1,DROLOXIFENE,0.2900211031049196,Unknown
GSTP1,CURCUMIN,0.02636555482771996,Unknown
GSTP1,AMPHOTERICIN B LIPOSOMAL,0.1338558937407321,Unknown
GSTP1,CYCLOPHOSPHAMIDE ANHYDROUS,0.02148304467443849,Unknown
GSTP1,CAMPTOTHECIN,0.04971790338941479,Unknown
GSTP1,GARLIC,0.1740126618629517,Unknown
GSTP1,LEVAMISOLE,0.4350316546573794,Unknown
GSTP1,PACLITAXEL,0.00790966644831599,Unknown
GSTP1,PLATINUM,0.1305094963972138,Unknown
NISCH,MOXONIDINE,3.728842754206109,agonist (ACTIVATING)
NISCH,RILMENIDINE,6.525474819860691,agonist (ACTIVATING)
DDR1,IMATINIB,0.725052757762299,Unknown
DDR1,PAK-104P,26.10189927944276,inhibitor (INHIBITORY)
HSPB6,AZX-100,52.20379855888553,Unknown
EVC,COMPOUND 22 [PMID: 20462760],13.05094963972138,inhibitor (INHIBITORY)
ETV6,IDARUBICIN,1.087579136643448,Unknown
ETV6,ASPARAGINASE,2.900211031049196,Unknown
HPCAL1,IAG933,5.220379855888553,inhibitor (INHIBITORY)
HPCAL1,GNE-7883,6.525474819860691,inhibitor (INHIBITORY)
UQCRB,TERPESTACIN,104.407597117771,Unknown
GRB14,"INSULIN, REGULAR, HUMAN",0.656651554199818,Unknown
GRB14,PERENOSTOBART,17.40126618629517,antibody (INHIBITORY)
GRB14,PSB-0963,17.40126618629517,inhibitor (INHIBITORY)
RPS19,PREDNISOLONE,0.2868340580158546,Unknown
RPS19,ATALUREN,0.04897166844173126,modulator (None)
RPS19,RECOMBINANT HUMAN STEM CELL FACTOR,1.606270724888785,Unknown
RPS19,VITAMIN A,0.2974575416460714,Unknown
RPS19,CYCLOSPORINE,0.09231440947636699,Unknown
RPS19,EXALUREN,0.05019596015277455,modulator (None)
RPS19,DEXAMETHASONE,0.1417297698431281,Unknown
RPS19,RITUXIMAB,0.4461863124691071,Unknown
RPS19,MT-3724,0.0495762569410119,inhibitor (INHIBITORY)
